"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","CellDivision","CellDivision","Location","Location","Location"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","X","Y","Z"," "," "," ","Yes","No","S1","S0","S2"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(µm)","","","","","","",""
"2381","2381","","2","2","340.8065206369699","576.9470207794661","21.548992401827046","51.45104472847108","1620.7878847491625","1085.5869508441745","212.18052765938515","4.665073802097333","43","141","1","0","1","0","0"
"2382","2382","","2","1","365.4764749308303","586.1199513042199","25.493058791466378","48.511590788053546","1623.909189683698","1085.9948319328632","212.6671528822703","4.665073802097333","43","141","1","0","1","0","0"
"2383","2383","","1","0","410.4716730730754","617.2791549765421","28.070731267293187","48.3688982675281","1627.919484312527","1085.7166679292416","213.23894795198365","4.665073802097333","43","141","1","0","1","0","0"
"2384","2384","","2","108","255.08119864161472","222.8816353311322","19.56821280303181","17.544198374226863","1656.283443912746","1095.7170537040124","205.911311874914","4.665073802097333","18","182","1","0","1","0","0"
"2385","2385","","2","107","277.0200009572162","226.78164367626633","22.083184234963625","19.038461665167713","1658.386970024582","1095.2671160199243","202.331174679786","4.665073802097334","18","182","1","0","1","0","0"
"2386","2386","","2","106","311.5128620790648","229.94946642240174","27.744699942084843","16.239421782498994","1659.9103137118182","1091.0523059739637","198.81218716050222","4.665073802097334","18","182","1","0","1","0","0"
"2387","2387","","2","105","299.0769313561848","230.92409250731296","41.709353551595115","15.757461864686933","1659.2985163829849","1088.9280378005233","198.9866457009126","4.665073802097334","18","182","1","0","1","0","0"
"2388","2388","","2","104","339.31156659660536","236.97954585641745","28.10316484438512","17.27674148302841","1658.5305849213003","1088.71030357703","202.67720220590655","4.665073802097334","18","182","1","0","1","0","0"
"2389","2389","","2","103","366.5709081426693","237.29880127001823","29.113942577640536","18.386568980117033","1658.54827396905","1087.9444118465906","202.8333795254897","4.665073802097334","18","182","1","0","1","0","0"
"2390","2390","","2","102","402.9411963591045","246.36433823240017","33.63732303030261","18.504817204331605","1658.7395024442399","1085.9419551622345","199.60598230514012","4.665073802097334","18","182","1","0","1","0","0"
"2391","2391","","2","101","456.5609097605524","255.82536902560514","56.60107614191474","21.23756677737734","1660.3932471275093","1085.1049857510525","196.42465402122716","4.665073802097334","18","182","1","0","1","0","0"
"2392","2392","","2","100","534.3422456169558","269.31908143970156","118.6434265942572","24.591186718989945","1661.7572709281046","1083.9806096105522","194.28162292286976","4.665073802097334","18","182","1","0","1","0","0"
"2393","2393","","2","99","533.7026134751636","274.3317705174916","59.80565475599015","26.879134886893564","1660.3549098253845","1082.3050498031807","197.54993603476544","4.665073802097334","18","182","1","0","1","0","0"
"2394","2394","","2","98","570.0900412645292","284.1900340190868","57.52536840464333","27.2950692504849","1661.139955940077","1079.4780282506003","198.47630117270074","4.665073802097334","18","182","1","0","1","0","0"
"2395","2395","","2","97","600.2679161937244","278.776794831196","149.04052796647625","27.243547563569148","1660.4621551385162","1080.676941283977","199.0983580578728","4.665073802097334","18","182","1","0","1","0","0"
"2396","2396","","2","96","688.8418998431027","296.01438284142813","107.56586249315012","27.789632676522682","1661.2320595018996","1076.3403974173802","198.49322800268894","4.665073802097334","18","182","1","0","1","0","0"
"2397","2397","","2","95","714.4251203792574","296.1198252170071","124.9577450905342","26.93598408858016","1661.6685211219572","1073.4299948351374","197.441675711063","4.665073802097334","18","182","1","0","1","0","0"
"2398","2398","","2","94","682.0822501694363","287.966982474131","85.45869439063254","32.30608454803905","1660.7876703259103","1072.3843283266199","198.0399774693933","4.665073802097334","18","182","1","0","1","0","0"
"2399","2399","","2","93","751.6316475567152","290.1138563042592","85.94245126488705","36.72204478252353","1660.8521979646307","1071.2090933954935","196.27056262583457","4.665073802097334","18","182","1","0","1","0","0"
"2400","2400","","2","92","824.7925418087187","316.94854544742344","135.19794514672972","37.74055609259379","1662.2575102847932","1068.3422846072292","195.446316636622","4.665073802097334","18","182","1","0","1","0","0"
"2401","2401","","2","91","775.6651851261668","300.51980088302827","87.44095187250291","32.774659790616504","1661.7897500043562","1067.1078811777986","198.23658070541734","4.665073802097334","18","182","1","0","1","0","0"
"2402","2402","","2","90","709.3127115435831","307.82820687785517","125.5395519074842","26.35762437683831","1663.284020932414","1065.0123972731083","197.14484215771537","4.665073802097334","18","182","1","0","1","0","0"
"2403","2403","","2","89","685.8312296876874","300.95153335653686","105.80824054425022","22.816929313074898","1663.5516771455996","1063.3246559071758","195.58002392176948","4.665073802097334","18","182","1","0","1","0","0"
"2404","2404","","2","88","750.7848169386416","318.95689917135036","86.1758707843205","29.193355827732017","1662.0277609443833","1061.6852168810917","195.72625203155195","4.665073802097334","18","182","1","0","1","0","0"
"2405","2405","","2","87","732.801533158791","317.07863030033207","83.60336688333315","29.444340027036482","1661.244536993399","1060.3166068695832","192.77988025997968","4.665073802097334","18","182","1","0","1","0","0"
"2406","2406","","2","86","711.8186200441702","335.1900667445708","72.23794400647297","28.663365556284987","1664.4771562851897","1059.326671189306","193.74610278716682","4.665073802097334","18","182","1","0","1","0","0"
"2407","2407","","2","85","648.7146820621901","339.975463531192","87.00164165292793","33.84864652607698","1664.9286537400958","1057.8652757828715","193.1435149718883","4.665073802097334","18","182","1","0","1","0","0"
"2408","2408","","2","84","607.0423410544997","340.57413905589686","54.90132575243356","33.31816302200584","1664.67640235514","1057.5819160184396","193.92380807557709","4.665073802097334","18","182","1","0","1","0","0"
"2409","2409","","2","83","592.8157752805115","330.0879631639326","49.09217390281201","35.43998506359028","1665.084370841587","1055.8576918413876","193.5234158859363","4.665073802097334","18","182","1","0","1","0","0"
"2410","2410","","2","82","585.3162324352946","324.79002620672486","39.001789768167576","30.397464613121194","1664.8780755833352","1054.8722031304321","193.38499954612595","4.665073802097334","18","182","1","0","1","0","0"
"2411","2411","","2","81","576.9329978529571","324.6223280141921","34.68831973564746","29.461685504675707","1664.4166129698988","1052.935613049494","192.5370319471633","4.665073802097334","18","182","1","0","1","0","0"
"2412","2412","","2","80","576.8320639135706","327.344235686677","37.129187287639894","32.148909807573865","1666.5639975343875","1053.5548985685405","192.5425741125328","4.665073802097334","18","182","1","0","1","0","0"
"2413","2413","","2","79","619.7817732173755","351.8402473373699","38.78449264338797","32.03132706353051","1668.024513338542","1050.9811637897103","191.94163472691747","4.665073802097334","18","182","1","0","1","0","0"
"2414","2414","","2","78","610.7038919338272","360.0773555215688","35.64642084665746","41.23953407637174","1666.6159103558434","1049.912409345592","192.44030079575282","4.665073802097334","18","182","1","0","1","0","0"
"2415","2415","","2","77","602.8323521594973","370.09598324635147","39.520464727198174","41.896101359476795","1665.463715811728","1049.0216815168287","192.46979288868403","4.665073802097334","18","182","1","0","1","0","0"
"2416","2416","","2","76","616.8555379930759","394.33033146120135","41.183097315868075","50.0910306080207","1666.3978073944963","1047.2300558068887","192.6556180495828","4.665073802097334","18","182","1","0","1","0","0"
"2417","2417","","2","75","649.7406706960752","387.0349447797769","41.48017945649814","42.921232929966706","1665.3737372625596","1046.5440393150143","190.99149237898592","4.665073802097334","18","182","1","0","1","0","0"
"2418","2418","","2","74","676.6949731355282","367.7869124699043","43.32901152863646","36.93547678281361","1668.176079140183","1044.984867510238","192.09048657089386","4.665073802097334","18","182","1","0","1","0","0"
"2419","2419","","2","73","687.0864677884422","359.4538143747227","40.53569166973783","41.139679145671856","1669.121713623115","1045.4039594896071","193.35987767967896","4.665073802097334","18","182","1","0","1","0","0"
"2420","2420","","2","72","687.8478841407132","371.86122635256794","39.49091900007964","38.656088204326856","1668.260201068637","1044.8753286003096","193.61559052993545","4.665073802097334","18","182","1","0","1","0","0"
"2421","2421","","2","71","688.1436755884528","390.27692968683726","40.07009154267826","39.42204882169235","1666.340608387888","1043.7493663190912","194.08472598898152","4.665073802097334","18","182","1","0","1","0","0"
"2422","2422","","2","70","686.5054262736669","405.14870470020503","43.58371345819912","42.97167392921499","1665.197284902602","1043.3994070697122","193.89311991567635","4.665073802097334","18","182","1","0","1","0","0"
"2423","2423","","2","69","688.4662038365201","403.29946573522153","50.60988517294849","36.97913151398073","1664.0886269682678","1042.5228809777036","192.35492533865846","4.665073802097334","18","182","1","0","1","0","0"
"2424","2424","","2","68","731.1632612286716","415.36732120453763","66.49519528934226","41.54047698425429","1663.4712959256228","1041.2388876588075","192.1785393445976","4.665073802097334","18","182","1","0","1","0","0"
"2425","2425","","2","67","708.7293537126346","414.08552615795304","43.731679250832485","44.72683070347769","1664.4806801472591","1041.9193012974176","196.0339638738002","4.665073802097334","18","182","1","0","1","0","0"
"2426","2426","","2","66","657.6754040113286","393.58420844569224","41.64399179281963","70.16113146709367","1662.5019197938177","1040.1262154462024","196.49391005088586","4.665073802097334","18","182","1","0","1","0","0"
"2427","2427","","2","65","654.3908749952695","408.7615138650053","42.912497556545674","35.541056829137545","1662.5659506790669","1041.3656784426628","197.56635389164467","4.665073802097334","18","182","1","0","1","0","0"
"2428","2428","","2","64","621.452920928249","433.5862049342291","38.45692113667436","38.171974600486884","1662.5116884313456","1041.8471012903462","198.30805115740924","4.665073802097334","18","182","1","0","1","0","0"
"2429","2429","","2","63","601.6476491894409","415.96729326452646","41.0945046245173","38.89652651888177","1663.6900136922989","1041.4582503225527","199.7503154776556","4.665073802097334","18","182","1","0","1","0","0"
"2430","2430","","2","62","577.2786659672457","445.76932219341944","40.9076696708798","42.83749324826086","1664.1384684872855","1040.8679349238064","201.03497130299394","4.665073802097334","18","182","1","0","1","0","0"
"2431","2431","","2","61","575.4146558802462","450.08502027631084","42.71969435949116","39.73062331572327","1663.155319173915","1039.6425110703688","200.80616386788404","4.665073802097334","18","182","1","0","1","0","0"
"2432","2432","","2","60","512.5706865960242","396.05622162850875","42.13125701451992","53.460749561784105","1665.8531330268834","1039.4992866930677","202.78357628578618","4.665073802097334","18","182","1","0","1","0","0"
"2433","2433","","2","59","531.42363855923","427.1166979522398","46.11505796700057","36.00790599714546","1663.947532336926","1036.7435771284568","201.073291000033","4.665073802097334","18","182","1","0","1","0","0"
"2434","2434","","2","58","527.7770288090626","427.28443291664246","55.43259881012744","41.12862936109996","1662.5257486998353","1036.0500276350076","201.68381978106822","4.665073802097334","18","182","1","0","1","0","0"
"2435","2435","","2","57","579.5392516862229","433.7465645488932","61.49559044148645","45.543043703329","1661.551595208497","1035.8664921660861","202.4232277274283","4.665073802097334","18","182","1","0","1","0","0"
"2436","2436","","2","56","559.438997711564","389.24358677960873","52.405657739093094","49.53102011926702","1661.4140126582424","1037.5702375242595","202.77965368585433","4.665073802097334","18","182","1","0","1","0","0"
"2437","2437","","2","55","613.2208253208908","427.22110267160383","74.39466403557456","52.44634915941237","1659.2231781246276","1034.8254511909527","205.03816360957376","4.665073802097334","18","182","1","0","1","0","0"
"2438","2438","","2","54","649.8029661140805","437.9975561866751","77.41741052695086","49.597230665315024","1656.6733841684495","1034.0670263190816","204.680987880445","4.665073802097334","18","182","1","0","1","0","0"
"2439","2439","","2","53","710.0001253457523","440.092594036666","116.48838040429804","50.95520556900007","1654.0428586597782","1035.1217287660409","203.97040315277974","4.665073802097334","18","182","1","0","1","0","0"
"2440","2440","","2","52","688.470760555622","458.49497621125124","94.92033868828875","45.76958707639527","1653.409806661076","1033.222063923646","204.50901137191846","4.665073802097334","18","182","1","0","1","0","0"
"2441","2441","","2","51","722.3215949440704","449.6960521010437","95.9825656720222","57.8154714715247","1653.4803013669552","1031.8730930666322","205.04388283702536","4.665073802097334","18","182","1","0","1","0","0"
"2442","2442","","2","50","745.8284941154593","442.4939365400743","127.98011389882434","64.27226835570505","1652.158051361987","1030.305388645358","206.0526828708525","4.665073802097334","18","182","1","0","1","0","0"
"2443","2443","","2","49","752.369866505498","418.0789183121753","103.16179128615816","60.26431327082586","1651.9294733311017","1030.239223727452","204.73196876291792","4.665073802097334","18","182","1","0","1","0","0"
"2444","2444","","2","48","793.7308376384991","465.18527965990086","142.02043149535533","52.125896541947746","1650.2315426665457","1029.3466563448571","205.8456842311565","4.665073802097334","18","182","1","0","1","0","0"
"2445","2445","","2","47","741.8720635171529","438.08077883096104","132.68918110346627","59.25980721220005","1650.0323370597932","1029.1282383797818","204.17248802347274","4.665073802097334","18","182","1","0","1","0","0"
"2446","2446","","2","46","785.3986668540942","508.37921686441024","102.33290978004197","51.76142599999667","1651.86700804983","1022.7108436007903","204.44594063971854","4.665073802097334","18","182","1","0","1","0","0"
"2447","2447","","2","45","739.0035523387114","446.85636906980056","139.31181783640758","54.830173347127214","1650.1805513567083","1024.2610127257947","202.79010707558285","4.665073802097334","18","182","1","0","1","0","0"
"2448","2448","","2","44","712.801412206719","433.30014737602","94.16015360353857","57.68816377235479","1648.600705939687","1022.36173853565","201.488221267734","4.665073802097334","18","182","1","0","1","0","0"
"2449","2449","","2","43","667.6250457758364","397.09670654666115","81.69834640029485","57.178007932855174","1647.556282165653","1022.6710712199048","203.51043409638038","4.665073802097334","18","182","1","0","1","0","0"
"2450","2450","","2","42","615.072325529197","510.19893920032473","51.62258678813543","71.59454694153996","1650.381984168619","1018.9994544064455","200.64522145606813","4.665073802097334","18","182","1","0","1","0","0"
"2451","2451","","2","41","607.7706919710953","537.8790530663534","36.68459949560204","83.4420512071699","1646.5685939832717","1017.243806067126","201.32215194342592","4.665073802097334","18","182","1","0","1","0","0"
"2452","2452","","2","40","603.5321602317722","519.2663456095843","45.206093874023246","92.67614214944142","1647.5107783859007","1020.0706940037603","203.24618546030496","4.665073802097334","18","182","1","0","1","0","0"
"2453","2453","","2","39","568.2943645624354","515.9972006418044","34.59069843827633","79.4733688311718","1649.4502677150929","1018.4958620674806","202.3935576929321","4.665073802097334","18","182","1","0","1","0","0"
"2454","2454","","2","39","523.3422333730173","563.4166828197251","34.9436889848146","104.21980903971243","1675.5994739522835","1013.4431417811775","205.90624485822775","4.665073802097334","18","182","1","0","1","0","0"
"2455","2455","","2","38","557.9111429461185","486.34522697570407","39.99247395921917","67.87902886588229","1668.7172876776572","1012.9449095819119","204.85999541261307","4.665073802097334","18","182","1","0","1","0","0"
"2456","2456","","2","38","565.6516457597869","454.25060336521807","38.798380955228225","49.170712209320236","1657.0436869862597","1015.2765138534962","203.2969105352351","4.665073802097334","18","182","1","0","1","0","0"
"2457","2457","","3","37","577.3405948424855","552.9993941109938","30.47554729634109","67.13223218170093","1661.0811474802535","1014.801346008754","203.8595839902252","4.665073802097334","18","182","1","0","1","0","0"
"2458","2458","","2","36","543.215961731172","584.3724563908106","40.15075496083347","73.14596932422953","1663.6715394698933","1014.7387417110723","204.23672375437283","4.665073802097334","18","182","1","0","1","0","0"
"2459","2459","","2","35","512.7384659766739","580.1219330937793","30.15557306113656","61.02542613677072","1657.345858821884","1013.8862854667507","210.62171211108077","4.665073802097334","18","182","1","0","1","0","0"
"2460","2460","","2","34","465.4385045534804","523.1952888352782","28.382111894390512","42.589381982771904","1659.0466767974074","1015.7037507695208","207.3445091185358","4.665073802097334","18","182","1","0","1","0","0"
"2461","2461","","2","33","471.86095635483923","527.4481248004212","31.383613075412306","40.31568836897757","1657.2414781171522","1013.7159736304268","209.0398682744852","4.665073802097334","18","182","1","0","1","0","0"
"2462","2462","","2","32","444.3926867199159","535.4285168218365","29.754133552665355","42.8012087875086","1665.139151032701","1013.521028135184","207.8352535158231","4.665073802097334","18","182","1","0","1","0","0"
"2463","2463","","2","31","415.5100717090235","546.5691128281679","26.31568861078948","42.40423097432603","1664.7022106902907","1011.325689772199","209.57710864961652","4.665073802097334","18","182","1","0","1","0","0"
"2464","2464","","2","30","398.5361646738116","604.8510577205923","25.05617140081964","45.02540783828375","1664.932587590998","1009.8370170088996","205.14426209378664","4.665073802097334","18","182","1","0","1","0","0"
"2465","2465","","2","29","374.69855202418245","596.67356537762","26.00899131930887","46.18299444475678","1666.2514657336599","1010.8627438764336","206.94657229434333","4.665073802097334","18","182","1","0","1","0","0"
"2466","2466","","2","28","354.9205051063786","568.8665974542869","25.772003261487125","52.454440480536505","1666.2966617077116","1008.6536304762692","211.22832428254222","4.665073802097334","18","182","1","0","1","0","0"
"2467","2467","","2","27","355.35299049104094","545.9025444925971","28.361075961246865","48.75849388134971","1661.4376268225612","1007.5430657151222","208.22736319773904","4.665073802097334","18","182","1","0","1","0","0"
"2468","2468","","2","26","366.9905038372371","581.8842370027816","21.634075905247467","35.27017544106033","1664.6567178558469","1009.1163005374736","202.06710157565274","4.665073802097334","18","182","1","0","1","0","0"
"2469","2469","","2","25","394.35068207790863","576.7359220874383","29.52299370499657","39.71574278720011","1662.6814735426221","1007.8107980533828","203.266391569386","4.665073802097334","18","182","1","0","1","0","0"
"2470","2470","","2","24","409.4085260842532","602.1906265063163","27.51588041267976","47.59166661650102","1664.9547587389645","1006.5629709588125","208.0919776118165","4.665073802097334","18","182","1","0","1","0","0"
"2471","2471","","2","23","408.28833431301416","603.6395032723507","33.97501334528237","51.69943402103566","1665.494766166072","1004.1429354876029","208.03173110756367","4.665073802097334","18","182","1","0","1","0","0"
"2472","2472","","2","22","439.689900177439","611.4051075745042","40.008844546485626","45.469206836812575","1662.2866683382783","1005.947517210311","203.5627285303171","4.665073802097334","18","182","1","0","1","0","0"
"2473","2473","","2","21","471.69700082825483","593.1341668461613","50.57689560711792","42.757703501198876","1662.9403060665","1006.1486867657094","202.91994664485665","4.665073802097334","18","182","1","0","1","0","0"
"2474","2474","","2","20","499.201190520981","609.013874243957","38.68141603361392","45.87188066427986","1663.8464903316703","1004.6830935802697","201.27117740858677","4.665073802097334","18","182","1","0","1","0","0"
"2475","2475","","2","19","502.13471315147206","594.0994380462449","40.36772972896017","43.424690706216005","1665.044145547286","1004.6390451474073","201.44454025244542","4.665073802097334","18","182","1","0","1","0","0"
"2476","2476","","2","18","502.5640010977004","599.0333358278216","40.36430244779087","42.43945994306625","1669.5893874511034","1002.6206456208433","205.5045167921231","4.665073802097334","18","182","1","0","1","0","0"
"2477","2477","","2","17","529.1446403872826","610.272295397504","57.213684548463135","42.40815669308514","1671.5722894026076","1004.083086916041","205.8938013211962","4.665073802097334","18","182","1","0","1","0","0"
"2478","2478","","2","16","550.1375252532313","643.0630374588048","46.79810629268148","50.077650277311804","1674.6664284719784","1004.6879718458506","206.38954815880462","4.665073802097334","18","182","1","0","1","0","0"
"2479","2479","","2","15","542.1728775071189","652.8034800273321","64.51452853613924","52.245364363576634","1674.8392646674765","1006.3149877109022","206.52334922945136","4.665073802097334","18","182","1","0","1","0","0"
"2480","2480","","2","14","563.0699027052871","651.672308869725","71.10346451995132","47.79179208516078","1676.0097540179274","1006.4679431191605","206.70583368803327","4.665073802097334","18","182","1","0","1","0","0"
"2481","2481","","2","13","547.8381059567275","652.5457246121882","72.9049931243053","53.13478225602979","1677.3215375411553","1007.4118907676171","204.8653536453216","4.665073802097334","18","182","1","0","1","0","0"
"2482","2482","","2","12","548.2213636161976","682.3407370982909","74.80788602398754","57.81794451985982","1677.0920729503587","1008.9959788088477","204.33838838645775","4.665073802097334","18","182","1","0","1","0","0"
"2483","2483","","2","11","529.6359715366191","653.53756751352","61.175873288849395","82.86747577372414","1677.1359249129994","1012.429256314363","204.2474678711471","4.665073802097334","18","182","1","0","1","0","0"
"2484","2484","","2","10","516.3566359442685","803.6018642199937","55.375450250472035","56.74098796929877","1677.2251317576565","1010.9515565174078","204.09819214545618","4.665073802097334","18","182","1","0","1","0","0"
"2485","2485","","2","9","509.1301248168221","809.0073185419004","63.90659178949092","57.81536257074504","1673.9663860882538","1009.4145881347644","203.92035364418143","4.665073802097334","18","182","1","0","1","0","0"
"2486","2486","","2","8","444.6490961061227","832.5072269142516","44.248651094884934","61.728432251397976","1674.7696404120625","1009.7515921987167","207.36434595944837","4.665073802097334","18","182","1","0","1","0","0"
"2487","2487","","2","7","429.49909603759295","837.6036959850005","37.802585285442724","64.06808417465322","1674.8290478967772","1010.3653421821275","205.7026482289744","4.665073802097334","18","182","1","0","1","0","0"
"2488","2488","","2","6","391.9565938673995","867.8905363601366","36.10870107811819","63.164441213582656","1678.6256833268171","1009.4557245012461","201.05026937461147","4.665073802097334","18","182","1","0","1","0","0"
"2489","2489","","2","5","398.069198054642","859.1856087172512","36.367939027285246","105.44256062249848","1677.7176834478691","1010.7735010519785","202.1660638698219","4.665073802097334","18","182","1","0","1","0","0"
"2490","2490","","2","4","374.50498038255415","899.0193155131461","26.860090502732394","96.64841346626253","1682.2440863464014","1010.1146035606222","198.86435536703164","4.665073802097334","18","182","1","0","1","0","0"
"2491","2491","","2","3","358.08714030432526","874.1232052431418","29.00009133886714","105.4395298422326","1686.6566056785543","1010.42313528658","198.77418721771238","4.665073802097334","18","182","1","0","1","0","0"
"2492","2492","","2","2","387.54164111921347","1014.6216391265373","25.53685658787484","75.49133365857831","1681.865553377055","1007.1385707372533","198.15223751583176","4.665073802097334","18","182","1","0","1","0","0"
"2493","2493","","2","1","395.9850310644471","1036.3252261775376","26.002751174724214","76.6284279547935","1681.7567871732958","1005.8894751704181","194.29077803792373","4.665073802097334","18","182","1","0","1","0","0"
"2494","2494","","1","0","435.7177194377487","1106.3778940603388","27.91377069671972","86.81491437800047","1683.2581874079794","1005.082903941116","194.45806849931967","4.665073802097334","18","182","1","0","1","0","0"
"2495","2495","","2","61","465.45100479378686","304.54046290774426","54.339882005830724","22.799827813008076","1697.8942467407755","1005.1519035476789","235.59374850850725","4.447973346369504","17","177","1","0","1","0","0"
"2496","2496","","2","62","548.6855914064931","295.6116137084902","58.08552689476793","21.857244395852476","1696.1331285501526","1006.1576257987604","234.92533663449075","4.447973346369504","17","177","1","0","1","0","0"
"2497","2497","","2","63","613.1997059494327","288.73707083317544","59.4445094401783","23.50130452326926","1699.217115654737","1005.7538632165212","233.19447509023803","4.447973346369504","17","177","1","0","1","0","0"
"2498","2498","","2","64","679.7560737189237","287.9019413759412","71.08983392316354","22.886146862497068","1696.5845385095581","1008.2577188360088","233.95480844906632","4.447973346369504","17","177","1","0","1","0","0"
"2499","2499","","2","65","742.5576796496584","277.4868051356686","65.99967759406007","22.030433368688506","1698.4636556174075","1010.1643241429782","233.99153077277998","4.447973346369504","17","177","1","0","1","0","0"
"2500","2500","","2","66","709.2469060232507","284.7279148857607","129.99690886650774","22.01440858910759","1701.7888423913232","1010.8892888580125","233.04460763731737","4.447973346369504","17","177","1","0","1","0","0"
"2501","2501","","2","67","880.4827251828227","278.0004860392638","99.3152250640388","21.408735644729504","1700.2210166241218","1011.7715281584535","230.0750785145991","4.447973346369504","17","177","1","0","1","0","0"
"2502","2502","","2","68","898.8392969360526","279.61832910725764","111.2096332708184","23.485196349185628","1704.3661471439882","1009.4761969310092","232.01697853783963","4.447973346369504","17","177","1","0","1","0","0"
"2503","2503","","2","69","982.1807651141537","274.3931759553099","121.54736744755628","21.11453673970369","1703.6567822659379","1012.0577920945597","232.35767045569946","4.447973346369504","17","177","1","0","1","0","0"
"2504","2504","","2","70","944.8628394920369","281.8483548201816","102.94858656334742","22.944748400141993","1705.0525694869925","1011.5774753345098","230.14914549725796","4.447973346369504","17","177","1","0","1","0","0"
"2505","2505","","2","71","1045.6708874369924","289.3169017073156","96.23049104892173","24.317233748426748","1703.371674890968","1012.104312226663","230.26620051323852","4.447973346369504","17","177","1","0","1","0","0"
"2506","2506","","2","72","1064.2754651295706","278.01013593544604","128.98076828444647","22.65294119304068","1702.732284946308","1015.2233214374924","225.77074995422498","4.447973346369504","17","177","1","0","1","0","0"
"2507","2507","","2","73","995.1343757903437","294.7409571228356","105.89568135368054","25.57631838076084","1704.4474720867483","1013.4351875456673","231.68889443309837","4.447973346369504","17","177","1","0","1","0","0"
"2508","2508","","2","74","944.2615906151583","272.5409174025072","91.83590937346388","20.886283882935963","1702.1569412623114","1015.602680894914","231.00778241513524","4.447973346369504","17","177","1","0","1","0","0"
"2509","2509","","2","75","831.827215092178","264.0906132210308","96.7284703630635","21.58193021449774","1703.6374437484708","1015.1473098246348","230.63065783358024","4.447973346369504","17","177","1","0","1","0","0"
"2510","2510","","2","76","821.1753870321861","257.5697582447279","66.75135210070934","20.78373127542796","1702.5445470267227","1016.3328508347654","231.64960368915263","4.447973346369504","17","177","1","0","1","0","0"
"2511","2511","","2","77","760.5035737405602","257.4251335199072","74.2782549449624","19.07860486667992","1700.339054442446","1019.2278475741451","232.55320362909458","4.447973346369504","17","177","1","0","1","0","0"
"2512","2512","","2","78","708.7179505549324","240.7675059822089","51.84779234143445","18.040825397241008","1700.6404021051521","1020.6779150747293","231.78356253821232","4.447973346369504","17","177","1","0","1","0","0"
"2513","2513","","2","79","676.9771787932992","244.5494872285912","43.268896136906946","19.25377762829189","1699.519214096411","1021.2715559426306","231.88600380629913","4.447973346369504","17","177","1","0","1","0","0"
"2514","2514","","2","80","631.9021879135516","232.81514563134868","48.73476594776538","17.545184848599938","1700.4648158551768","1022.1567121984446","232.22177627890454","4.447973346369504","17","177","1","0","1","0","0"
"2515","2515","","2","81","601.1215798015925","230.95146030336045","40.098783625093375","17.484544670699268","1697.772110669682","1023.7096655641507","235.8592443977622","4.447973346369504","17","177","1","0","1","0","0"
"2516","2516","","2","82","568.605346749772","225.86706947484134","41.01498148947225","16.472318392837682","1696.3476656778553","1025.9184719542286","235.34434555657583","4.447973346369504","17","177","1","0","1","0","0"
"2517","2517","","2","83","542.1597920875854","225.14427757055637","44.62534960544496","17.761526889809584","1696.7273788164953","1026.646964543321","235.10685334412074","4.447973346369504","17","177","1","0","1","0","0"
"2518","2518","","2","84","527.04666836953","221.71062646244008","34.705872888875085","17.520049962615456","1697.9388154758346","1026.8832581075987","236.85598050818095","4.447973346369504","17","177","1","0","1","0","0"
"2519","2519","","2","85","505.29640855581596","222.6039808425784","40.188882687076","15.986746158857677","1698.5545156990008","1027.853912558739","233.0741188154483","4.447973346369504","17","177","1","0","1","0","0"
"2520","2520","","2","86","481.3908415635944","218.5547488187639","31.043326149672055","16.289271419791973","1700.0144272887978","1028.4057519280386","233.48180490383334","4.447973346369504","17","177","1","0","1","0","0"
"2521","2521","","2","87","448.28036747355895","213.62890652024785","33.1061442879165","14.613508625918191","1701.3619630934154","1028.8428301584531","230.3993352498037","4.447973346369504","17","177","1","0","1","0","0"
"2522","2522","","2","88","423.3605458071274","216.63489079235228","32.423586908181","17.228653516708565","1702.659436558295","1028.730819957777","231.30368389949166","4.447973346369504","17","177","1","0","1","0","0"
"2523","2523","","2","89","398.2797122130703","215.46853560790848","32.424631010223095","14.377084309354872","1703.0444072123564","1028.5714313402602","230.97840277503985","4.447973346369504","17","177","1","0","1","0","0"
"2524","2524","","2","90","386.47820449543576","208.2866733460511","28.852107797641857","12.775559305434705","1702.060555216436","1032.7298990623633","232.51527714440977","4.447973346369504","17","177","1","0","1","0","0"
"2525","2525","","2","91","385.2588480599348","207.74766989248135","26.52300391040452","15.146486388020818","1701.778753330868","1034.2404613868323","231.0648133774887","4.447973346369504","17","177","1","0","1","0","0"
"2526","2526","","2","92","352.4515567239136","206.20668682114183","23.475717257581696","15.312926206387704","1699.529145896256","1037.993598865667","229.63512306483085","4.447973346369504","17","177","1","0","1","0","0"
"2527","2527","","2","93","339.7096368422192","216.41261909759328","24.39334945663062","15.470243310490268","1700.5575086167828","1039.4247792430028","227.19322773701955","4.447973346369504","17","177","1","0","1","0","0"
"2528","2528","","2","94","331.72956375577655","226.0092272797733","23.016510764634322","16.183119163063576","1698.5323162288198","1039.6377487128643","225.0258517420532","4.447973346369504","17","177","1","0","1","0","0"
